,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
1233,520,621f79e343b89009366c9c40,2021-11-08T23:00:00.000Z,Cristian.dll#0304,chuygarcia.eth#6692,for being new contributors in the Comms WG! We're excited to have you here and we look forward to keep praising you for your valuable contributions to the community <:TEC:835016327542210560>,5,1,3,5,Usua◎ Silver#2618,liviade#1387,Parrachia#0450,osycross(🦎🦎)#5943,3,4
1234,772,621f79e343b89009366c9d48,2021-11-12T23:00:00.000Z,casale.eth#6107,Mount Manu#3530,for getting closer to the Comms WG,3,3,5,1,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,3,4
1235,645,621f79e343b89009366c9cc9,2021-11-11T23:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,1,5,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,2,4
1236,434,621f79e343b89009366c9be7,2021-11-04T23:00:00.000Z,Mount Manu#3530,Jolie_Ze#0295,for helping me understand tokenomics at TEC in DMs. Appreciate it man!,1,5,5,5,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,4,4
1237,537,621f79e343b89009366c9c55,2021-11-09T23:00:00.000Z,casale.eth#6107,eduardovegap#0422,"for joining Orientation call! I had a blast knowing y'all, looking forward to see you around!",3,1,5,1,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,2,4
1238,642,621f79e343b89009366c9cc1,2021-11-11T23:00:00.000Z,Tam2140#9361,Zeptimus#3359,for joining a morning param party!! it was so fun thanks for joining 🤎,1,3,5,1,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,2,4
1239,1286,621f79e343b89009366c9f8c,2021-11-22T23:00:00.000Z,Kraznik#9408,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,3,5,1,1,Maxwe11#7157,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,2,4
1240,432,621f79e343b89009366c9be5,2021-11-04T23:00:00.000Z,Mount Manu#3530,acidlazzer#5796,for be the best praisers! 🙏,3,3,5,1,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,3,4
1241,463,621f79e343b89009366c9c07,2021-11-07T23:00:00.000Z,natesuits#4789,anson parker#4296,for th is staggering.  If TEC & Giveth were the face of blockchain and decentralization there would be a different perspective on the product.  Rock on,5,5,1,3,bends#3537,AmwFund#0979,teaci#6108,Vyvy-vi#5040,3,4
1242,464,621f79e343b89009366c9c08,2021-11-07T23:00:00.000Z,karmaticacid#1218,anson parker#4296,for th is staggering.  If TEC & Giveth were the face of blockchain and decentralization there would be a different perspective on the product.  Rock on,5,1,5,5,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,4,4
1243,521,621f79e343b89009366c9c41,2021-11-08T23:00:00.000Z,Lutzar#9885,chuygarcia.eth#6692,for being new contributors in the Comms WG! We're excited to have you here and we look forward to keep praising you for your valuable contributions to the community <:TEC:835016327542210560>,1,5,5,1,lee0007#8152,AmwFund#0979,Parrachia#0450,shawn#7046,3,4
1244,659,621f79e343b89009366c9cd7,2021-11-11T23:00:00.000Z,casale.eth#6107,chuygarcia.eth#6692,for attending the 1Hive Params Party! We had a blast <a:1397_partywizardparrot:828514959893463052>,3,1,5,3,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,3,4
1245,660,621f79e343b89009366c9cd8,2021-11-11T23:00:00.000Z,David (please DYOR...)#4116,chuygarcia.eth#6692,for attending the 1Hive Params Party! We had a blast <a:1397_partywizardparrot:828514959893463052>,1,1,5,3,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,2,4
1246,467,621f79e343b89009366c9c0b,2021-11-07T23:00:00.000Z,Jolie_Ze#0295,Zeptimus#3359,for a great Transparency sync,1,5,1,1,bends#3537,Mike Brunt#0745,Zeptimus#3359,Vyvy-vi#5040,2,4
1247,1277,621f79e343b89009366c9f83,2021-11-22T23:00:00.000Z,Lola rennt#6271,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,5,5,1,1,Mount Manu#3530,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,3,4
1248,1276,621f79e343b89009366c9f82,2021-11-22T23:00:00.000Z,logonaut.eth#9437,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,5,1,1,3,Mount Manu#3530,AmwFund#0979,Parrachia#0450,enti#1546,2,4
1249,545,621f79e343b89009366c9c5d,2021-11-09T23:00:00.000Z,RoguePenguins#3106,eduardovegap#0422,"for joining Orientation call! I had a blast knowing y'all, looking forward to see you around!",1,5,3,3,Usua◎ Silver#2618,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3,4
1250,546,621f79e343b89009366c9c5e,2021-11-09T23:00:00.000Z,"russlive215 (🧙🏾, 🧙🏾)#8460",eduardovegap#0422,"for joining Orientation call! I had a blast knowing y'all, looking forward to see you around!",5,1,1,3,Mount Manu#3530,liviade#1387,Zeptimus#3359,osycross(🦎🦎)#5943,2,4
1251,469,621f79e343b89009366c9c0d,2021-11-07T23:00:00.000Z,Juankbell#7458,Zeptimus#3359,for a great Transparency sync,5,1,1,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1252,1273,621f79e343b89009366c9f7f,2021-11-22T23:00:00.000Z,johnjonas#2307,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,5,3,1,1,Mount Manu#3530,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,2,4
1253,571,621f79e343b89009366c9c77,2021-11-10T23:00:00.000Z,Juankbell#7458,kristofer#1475,for attending the Rewards System upgrade call!,5,1,1,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1254,640,621f79e343b89009366c9cbf,2021-11-11T23:00:00.000Z,sidcode#1729,Zeptimus#3359,for joining a morning param party!! it was so fun thanks for joining 🤎,5,3,1,3,Mount Manu#3530,GideonRo#3175,Parrachia#0450,enti#1546,3,4
1255,1488,621f79e343b89009366ca056,2021-11-25T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",1,5,5,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,3,4
1256,816,621f79e343b89009366c9d74,2021-11-12T23:00:00.000Z,capsaicin#1997,Mount Manu#3530,for joining the TEC Orientation call earlier this week,1,5,3,1,lee0007#8152,GideonRo#3175,Parrachia#0450,shawn#7046,2,4
1257,87,621f79e343b89009366c9a80,2021-11-02T23:00:00.000Z,"griff (💜, 💜)#8888",kristofer#1475,for attending the rewards system dev sync!,3,5,5,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,3,4
1258,48,621f79e343b89009366c9a59,2021-11-02T23:00:00.000Z,chuygarcia.eth#6692,Juankbell#7458,"for recommending to listen \""my morning jacket\"" <- It has been my weekly playlist",1,5,3,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,3,4
1259,55,621f79e343b89009366c9a60,2021-11-02T23:00:00.000Z,UncleBimBim#1401,chuygarcia.eth#6692,for being in the orientation call even though he's in Australia and its super early 🦘,5,1,3,3,Usua◎ Silver#2618,AmwFund#0979,divine_comedian#5493,Vyvy-vi#5040,3,4
1260,967,621f79e343b89009366c9e3c,2021-11-16T23:00:00.000Z,MS#4235,kristofer#1475,for joining the weekly Rewards DevBoardCommitteeWG Sync! 🙏,1,5,5,1,Usua◎ Silver#2618,liviade#1387,hanners717#2022,shawn#7046,3,4
1261,965,621f79e343b89009366c9e3a,2021-11-16T23:00:00.000Z,Juankbell#7458,kristofer#1475,for joining the weekly Rewards DevBoardCommitteeWG Sync! 🙏,5,1,1,5,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,3,4
1262,964,621f79e343b89009366c9e39,2021-11-16T23:00:00.000Z,chuygarcia.eth#6692,kristofer#1475,for joining the weekly Rewards DevBoardCommitteeWG Sync! 🙏,5,3,1,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,3,4
1263,70,621f79e343b89009366c9a6f,2021-11-02T23:00:00.000Z,casale.eth#6107,eduardovegap#0422,"for joining an amazing Orientation call! Thank you everyone for joining and engaging! We look forward to see you more around! If you have any question, my dms are open! 😄",3,1,5,3,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,3,4
1264,80,621f79e343b89009366c9a79,2021-11-02T23:00:00.000Z,Vyvy-vi#5040,eduardovegap#0422,"for joining an amazing Orientation call! Thank you everyone for joining and engaging! We look forward to see you more around! If you have any question, my dms are open! 😄",3,5,1,1,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,2,4
1265,83,621f79e343b89009366c9a7c,2021-11-02T23:00:00.000Z,Vyvy-vi#5040,kristofer#1475,for attending the rewards system dev sync!,1,5,1,1,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,2,4
1266,1167,621f79e343b89009366c9f14,2021-11-21T23:00:00.000Z,"russlive215 (🧙🏾, 🧙🏾)#8460",Mount Manu#3530,for showing up to TEC’s calls and being inquisitive,5,1,3,3,Mount Manu#3530,liviade#1387,Zeptimus#3359,osycross(🦎🦎)#5943,3,4
1267,180,621f79e343b89009366c9ae6,2021-11-04T23:00:00.000Z,mafer_cordovas#1034,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,3,5,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,2,4
1268,947,621f79e343b89009366c9e28,2021-11-16T23:00:00.000Z,eduardovegap#0422,QZ#6600,for giving me bot powers and praise the bot! hahaha and of course not to forget y'all have great culture,5,1,3,3,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3,4
1269,928,621f79e343b89009366c9e15,2021-11-15T23:00:00.000Z,natesuits#4789,Jolie_Ze#0295,for reaching for me (again) to initiate a forum post so my documentation won't just sit in my notion and in random channels forever,1,5,3,3,bends#3537,AmwFund#0979,teaci#6108,Vyvy-vi#5040,3,4
1270,146,621f79e343b89009366c9abd,2021-11-03T23:00:00.000Z,Rohekbenitez#8753,chuygarcia.eth#6692,for keeping yourselves close to the Comms WG,3,5,5,1,Mount Manu#3530,GideonRo#3175,teaci#6108,shawn#7046,3,4
1271,925,621f79e343b89009366c9e12,2021-11-15T23:00:00.000Z,osycross(🦎🦎)#5943,chuygarcia.eth#6692,for attending a very constructive Comms WG call <:TEC:835016327542210560>,5,5,5,1,Mount Manu#3530,Mike Brunt#0745,hanners717#2022,Vyvy-vi#5040,4,4
1272,924,621f79e343b89009366c9e11,2021-11-15T23:00:00.000Z,casale.eth#6107,chuygarcia.eth#6692,for attending a very constructive Comms WG call <:TEC:835016327542210560>,3,1,5,1,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,2,4
1273,923,621f79e343b89009366c9e10,2021-11-15T23:00:00.000Z,anson parker#4296,chuygarcia.eth#6692,for attending a very constructive Comms WG call <:TEC:835016327542210560>,1,5,1,3,Usua◎ Silver#2618,missgene#7773,Zeptimus#3359,enti#1546,2,4
1274,918,621f79e343b89009366c9e0b,2021-11-15T23:00:00.000Z,Lalocripto.eth🏴#8138,chuygarcia.eth#6692,for attending a very constructive Comms WG call <:TEC:835016327542210560>,5,3,3,1,Usua◎ Silver#2618,GideonRo#3175,Parrachia#0450,PhilH#1102,3,4
1275,914,621f79e343b89009366c9e07,2021-11-15T23:00:00.000Z,Juankbell#7458,chuygarcia.eth#6692,for attending a very constructive Comms WG call <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1276,43,621f79e343b89009366c9a54,2021-11-02T23:00:00.000Z,jon.s#3107,Zeptimus#3359,for joining a param party today it was fun!,1,1,5,3,Usua◎ Silver#2618,AmwFund#0979,teaci#6108,enti#1546,2,4
1277,1145,621f79e343b89009366c9efe,2021-11-21T23:00:00.000Z,leopoldddd#2883,Mount Manu#3530,for coming to our weekly Orientation call,5,5,5,1,Mount Manu#3530,Mike Brunt#0745,hanners717#2022,shawn#7046,4,4
1278,1144,621f79e343b89009366c9efd,2021-11-21T23:00:00.000Z,johnjonas#2307,Mount Manu#3530,for coming to our weekly Orientation call,5,5,3,1,Mount Manu#3530,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3,4
1279,1143,621f79e343b89009366c9efc,2021-11-21T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for coming to our weekly Orientation call,1,5,1,1,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,2,4
1280,1092,621f79e343b89009366c9ec9,2021-11-21T23:00:00.000Z,natesuits#4789,Mount Manu#3530,for being so active in the Communitas WG: it’s turning into such a strong and effective WG and it’s all thanks to you,5,5,1,5,bends#3537,AmwFund#0979,teaci#6108,Vyvy-vi#5040,4,4
1281,1628,621f79e343b89009366ca0ed,2021-11-26T23:00:00.000Z,anson parker#4296,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,5,1,1,Usua◎ Silver#2618,missgene#7773,Zeptimus#3359,enti#1546,2,4
1282,1627,621f79e343b89009366ca0ec,2021-11-26T23:00:00.000Z,MS#4235,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,1,5,3,Usua◎ Silver#2618,liviade#1387,hanners717#2022,shawn#7046,2,4
1283,1624,621f79e343b89009366ca0e9,2021-11-26T23:00:00.000Z,anna-marie#8824,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,3,1,1,5,Usua◎ Silver#2618,AmwFund#0979,divine_comedian#5493,osycross(🦎🦎)#5943,2,4
1284,1055,621f79e343b89009366c9ea3,2021-11-18T23:00:00.000Z,miguelb#5176,chuygarcia.eth#6692,for also attending the shapeshift party to show your support <:PeepoBeeKind:769369963609718804>,5,1,5,1,Mount Manu#3530,liviade#1387,Parrachia#0450,enti#1546,3,4
1285,1048,621f79e343b89009366c9e9c,2021-11-18T23:00:00.000Z,"griff (💜, 💜)#8888",Vyvy-vi#5040,for playing awesome music in the param party! Great playlist,5,5,5,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,4,4
1286,1622,621f79e343b89009366ca0e7,2021-11-26T23:00:00.000Z,innov8tor3#3988,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,5,3,1,lee0007#8152,GideonRo#3175,Parrachia#0450,enti#1546,2,4
1287,22,621f79e343b89009366c9a3f,2021-11-01T23:00:00.000Z,nic#9212,chuygarcia.eth#6692,for attending today's Comms WG call,5,1,1,3,Mount Manu#3530,AmwFund#0979,innov8tor3#3988,enti#1546,2,4
1288,24,621f79e343b89009366c9a41,2021-11-01T23:00:00.000Z,Juankbell#7458,chuygarcia.eth#6692,for attending today's Comms WG call,5,1,1,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1289,1038,621f79e343b89009366c9e8b,2021-11-18T23:00:00.000Z,innov8tor3#3988,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,5,3,1,lee0007#8152,GideonRo#3175,Parrachia#0450,enti#1546,2,4
1290,27,621f79e343b89009366c9a44,2021-11-01T23:00:00.000Z,anson parker#4296,chuygarcia.eth#6692,for attending today's Comms WG call,1,5,1,3,Usua◎ Silver#2618,missgene#7773,Zeptimus#3359,enti#1546,2,4
1291,30,621f79e343b89009366c9a47,2021-11-01T23:00:00.000Z,"griff (💜, 💜)#8888",chuygarcia.eth#6692,for attending today's Comms WG call,1,5,5,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,3,4
1292,34,621f79e343b89009366c9a4b,2021-11-01T23:00:00.000Z,onur#1099,chuygarcia.eth#6692,for attending today's Comms WG call,1,5,1,3,lee0007#8152,Mike Brunt#0745,Zeptimus#3359,osycross(🦎🦎)#5943,2,4
1293,1029,621f79e343b89009366c9e7a,2021-11-17T23:00:00.000Z,acidlazzer#5796,karmaticacid#1218,for moving the twitter sync call so I can join!,1,5,5,5,Maxwe11#7157,Mike Brunt#0745,hanners717#2022,osycross(🦎🦎)#5943,4,4
1294,1140,621f79e343b89009366c9ef9,2021-11-21T23:00:00.000Z,alantv#0964,Mount Manu#3530,for coming to our weekly Orientation call,1,5,1,3,Usua◎ Silver#2618,GideonRo#3175,teaci#6108,osycross(🦎🦎)#5943,2,4
1295,41,621f79e343b89009366c9a52,2021-11-01T23:00:00.000Z,Zeptimus#3359,Jolie_Ze#0295,for helping me get ahead of the time confusion!,1,3,1,5,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,2,4
1296,1142,621f79e343b89009366c9efb,2021-11-21T23:00:00.000Z,divine#9879,Mount Manu#3530,for coming to our weekly Orientation call,5,5,1,1,Mount Manu#3530,GideonRo#3175,innov8tor3#3988,PhilH#1102,3,4
1297,179,621f79e343b89009366c9ae5,2021-11-04T23:00:00.000Z,innov8tor3#3988,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,5,3,1,lee0007#8152,GideonRo#3175,Parrachia#0450,enti#1546,2,4
1298,1363,621f79e343b89009366c9fd9,2021-11-25T23:00:00.000Z,Zeptimus#3359,kristofer#1475,for joining the weekly Rewards WG sync!,3,5,1,1,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,2,4
1299,182,621f79e343b89009366c9ae8,2021-11-04T23:00:00.000Z,T Wells#9070,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,3,5,1,bends#3537,missgene#7773,hanners717#2022,Vyvy-vi#5040,2,4
1300,205,621f79e343b89009366c9b02,2021-11-04T23:00:00.000Z,taxil#8577,iviangita#3204,for so many good conversations with Tam,5,5,5,1,bends#3537,AmwFund#0979,teaci#6108,enti#1546,4,4
1301,1507,621f79e343b89009366ca069,2021-11-25T23:00:00.000Z,johnjonas#2307,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",5,5,3,1,Mount Manu#3530,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3,4
1302,1508,621f79e343b89009366ca06a,2021-11-25T23:00:00.000Z,sportingyounglad#7784,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",3,5,1,1,Maxwe11#7157,Mike Brunt#0745,Zeptimus#3359,enti#1546,2,4
1303,1506,621f79e343b89009366ca068,2021-11-25T23:00:00.000Z,shaar#2907,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",1,5,1,1,lee0007#8152,Mike Brunt#0745,Zeptimus#3359,PhilH#1102,2,4
1304,1505,621f79e343b89009366ca067,2021-11-25T23:00:00.000Z,solsista#5370,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",1,1,5,1,lee0007#8152,liviade#1387,hanners717#2022,enti#1546,2,4
1305,309,621f79e343b89009366c9b6a,2021-11-04T23:00:00.000Z,Juankbell#7458,iviangita#3204,for attending the TEC Community Call 56 <:TEC:835016327542210560> https://youtu.be/9LcUA_5peZo,5,3,1,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1306,1227,621f79e343b89009366c9f51,2021-11-22T23:00:00.000Z,karmaticacid#1218,iviangita#3204,for having their cameras on during the last Community Call,1,1,5,1,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,2,4
1307,1517,621f79e343b89009366ca078,2021-11-25T23:00:00.000Z,Juankbell#7458,iviangita#3204,"for joining the Legal WG call, I appreciate all of you!  🤗 🙏🏼",5,1,3,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1308,297,621f79e343b89009366c9b5e,2021-11-04T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for attending the TEC Community Call 56 <:TEC:835016327542210560> https://youtu.be/9LcUA_5peZo,1,5,5,1,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,3,4
1309,1499,621f79e343b89009366ca061,2021-11-25T23:00:00.000Z,Juankbell#7458,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",5,1,1,1,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,2,4
1310,1216,621f79e343b89009366c9f46,2021-11-22T23:00:00.000Z,eduardovegap#0422,Cesar#2892,"for taking the time to fill out the Community Calls survey. This feedback helps us make the calls better! 
@eduardovegap for inviting to Communitas meeting to share the survey with them! 
And for the quick response on allowing me to dish praise!",3,3,1,5,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,3,4
1311,856,621f79e343b89009366c9d9c,2021-11-12T23:00:00.000Z,Pythagorean#5361,Mount Manu#3530,for taking time off their days and taking part in our praise ritual,5,1,3,3,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,enti#1546,3,4
1312,1493,621f79e343b89009366ca05b,2021-11-25T23:00:00.000Z,casale.eth#6107,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",3,1,5,1,Maxwe11#7157,liviade#1387,hanners717#2022,Vyvy-vi#5040,2,4
1313,183,621f79e343b89009366c9ae9,2021-11-04T23:00:00.000Z,anson parker#4296,freshelle#9882,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,1,5,1,1,Usua◎ Silver#2618,missgene#7773,Zeptimus#3359,enti#1546,2,4
1314,365,621f79e343b89009366c9ba2,2021-11-04T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for attending the Optimism talk,5,3,1,3,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,3,4
1315,318,621f79e343b89009366c9b73,2021-11-04T23:00:00.000Z,miguelb#5176,iviangita#3204,for attending the TEC Community Call 56 <:TEC:835016327542210560> https://youtu.be/9LcUA_5peZo,5,1,3,1,Mount Manu#3530,liviade#1387,Parrachia#0450,enti#1546,2,4
1316,826,621f79e343b89009366c9d7e,2021-11-12T23:00:00.000Z,"russlive215 (🧙🏾, 🧙🏾)#8460",Mount Manu#3530,for joining us on our Stewards call,5,1,1,3,Mount Manu#3530,liviade#1387,Zeptimus#3359,osycross(🦎🦎)#5943,2,4
1317,1361,621f79e343b89009366c9fd7,2021-11-25T23:00:00.000Z,Jolie_Ze#0295,kristofer#1475,for joining the weekly Rewards WG sync!,1,5,5,1,bends#3537,Mike Brunt#0745,Zeptimus#3359,Vyvy-vi#5040,3,4
1321,1447,621f79e343b89009366ca02d,2021-11-25T23:00:00.000Z,alantv#0964,iviangita#3204,for the animation team,8,5,5,8,Usua◎ Silver#2618,GideonRo#3175,teaci#6108,osycross(🦎🦎)#5943,6,3
1324,1389,621f79e343b89009366c9ff3,2021-11-25T23:00:00.000Z,kristofer#1475,Zeptimus#3359,for PMing the reward wg and hosting the calls🙏,8,5,8,5,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,6,3
1328,1093,621f79e343b89009366c9eca,2021-11-21T23:00:00.000Z,durgadas#9280,Mount Manu#3530,for being so active in the Communitas WG: it’s turning into such a strong and effective WG and it’s all thanks to you,8,8,8,5,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,7,3
1329,1494,621f79e343b89009366ca05c,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,"for joining Community Call 58 <:TEC:835016327542210560> 

https://youtu.be/dC9CJmz_N5o",0,3,1,1,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,1,3
1333,49,621f79e343b89009366c9a5a,2021-11-02T23:00:00.000Z,Zeptimus#3359,jon.s#3107,for hosting a params party with a noob like me 🙂,5,8,5,8,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,6,3
1338,1549,621f79e343b89009366ca09e,2021-11-25T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for getting so many calls recorded,5,5,8,5,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,5,3
1339,1418,621f79e343b89009366ca010,2021-11-25T23:00:00.000Z,natesuits#4789,iviangita#3204,for the collaboration effort around extending Params Party dates,5,5,5,8,bends#3537,AmwFund#0979,teaci#6108,Vyvy-vi#5040,5,3
1340,157,621f79e343b89009366c9ac8,2021-11-03T23:00:00.000Z,acidlazzer#5796,ZER8🧠#9093,"for for his amazing designs, your designs are really great and trend resistent",8,8,8,5,Maxwe11#7157,Mike Brunt#0745,hanners717#2022,osycross(🦎🦎)#5943,7,3
1343,1414,621f79e343b89009366ca00c,2021-11-25T23:00:00.000Z,Juankbell#7458,iviangita#3204,for the collaboration effort around extending Params Party dates,8,5,5,8,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,6,3
1344,449,621f79e343b89009366c9bf6,2021-11-05T23:00:00.000Z,Juankbell#7458,bfa#7705,"for their contributions, leadership and for being so welcoming always.",5,8,5,5,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,5,3
1346,1431,621f79e343b89009366ca01d,2021-11-25T23:00:00.000Z,Juankbell#7458,iviangita#3204,for being so grounding when conflicts arise,8,8,8,5,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,7,3
1348,139,621f79e343b89009366c9ab6,2021-11-03T23:00:00.000Z,GideonRo#3175,chuygarcia.eth#6692,for our great 1-1 call,5,8,5,5,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,shawn#7046,5,3
1349,274,621f79e343b89009366c9b47,2021-11-04T23:00:00.000Z,Tam2140#9361,iviangita#3204,for her initiative in making the steward POAPs,8,8,8,5,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,7,3
1353,1515,621f79e343b89009366ca076,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,"for joining the Legal WG call, I appreciate all of you!  🤗 🙏🏼",0,3,1,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,2,3
1359,168,621f79e343b89009366c9ad3,2021-11-03T23:00:00.000Z,Mount Manu#3530,ZER8🧠#9093,for being or spiritual leaders and guides,5,5,8,8,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,6,3
1360,1565,621f79e343b89009366ca0ae,2021-11-25T23:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for an organized and structured draft process,5,5,8,8,Maxwe11#7157,Mike Brunt#0745,hanners717#2022,osycross(🦎🦎)#5943,6,3
