,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
1099,1168,621f79e243b89009366c91e9,2021-09-23T22:00:00.000Z,Jolie_Ze#0295,iviangita#3204,for joining the community and several calls,5,5,3,1,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,3,4
1100,1279,621f79e243b89009366c9267,2021-09-23T22:00:00.000Z,innov8tor3#3988,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,5,1,3,3,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,3,4
1101,662,621f79e243b89009366c8f97,2021-09-17T22:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for attending our last community call! 🤙🏻,5,1,1,1,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1102,125,621f79e243b89009366c8d59,2021-09-02T22:00:00.000Z,DaveW#9619,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,3,1,5,1,Mount Manu#3530,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,2,4
1103,92,621f79e243b89009366c8d2d,2021-09-02T22:00:00.000Z,natesuits#4789,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1104,236,621f79e243b89009366c8dc8,2021-09-05T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for joining the Twitter weekly sync,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1105,1305,621f79e243b89009366c9281,2021-09-26T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for joining the Transparency WG biweekly sync and sharing ideas around Treasury Management,1,1,5,3,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,2,4
1106,1270,621f79e243b89009366c924f,2021-09-23T22:00:00.000Z,jugaadbhatia#0949,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",5,1,1,5,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,hanners717#2022,3,4
1107,120,621f79e243b89009366c8d54,2021-09-02T22:00:00.000Z,Ekeneodigwe#1502,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,5,1,5,1,innov8tor3#3988,AmwFund#0979,teaci#6108,divine_comedian#5493,3,4
1108,1337,621f79e243b89009366c92a1,2021-09-27T22:00:00.000Z,Mount Manu#3530,Suga#8514,for attending the Communitas WG weekly sync!,1,1,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2,4
1109,1333,621f79e243b89009366c929d,2021-09-27T22:00:00.000Z,Leyi#3074,Suga#8514,for attending the Communitas WG weekly sync!,1,1,3,5,lee0007#8152,AmwFund#0979,Maxwe11#7157,hanners717#2022,2,4
1110,1252,621f79e243b89009366c923d,2021-09-23T22:00:00.000Z,acidlazzer#5796,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",5,1,1,1,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1111,1200,621f79e243b89009366c9209,2021-09-23T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for coming to the Stewards Council,1,1,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2,4
1112,1251,621f79e243b89009366c923c,2021-09-23T22:00:00.000Z,natesuits#4789,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1113,1203,621f79e243b89009366c920c,2021-09-23T22:00:00.000Z,bends#3537,iviangita#3204,for joining the Community Call,5,1,1,1,Mount Manu#3530,enti#1546,Parrachia#0450,divine_comedian#5493,2,4
1114,1250,621f79e243b89009366c923b,2021-09-23T22:00:00.000Z,santigs#9769,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",5,1,3,1,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,2,4
1115,1204,621f79e243b89009366c920d,2021-09-23T22:00:00.000Z,BK#7471,iviangita#3204,for joining the Community Call,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1116,1205,621f79e243b89009366c920e,2021-09-23T22:00:00.000Z,Zeugh#0001,iviangita#3204,for joining the Community Call,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1117,652,621f79e243b89009366c8f8c,2021-09-16T22:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,1,1,3,5,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,2,4
1118,107,621f79e243b89009366c8d3c,2021-09-02T22:00:00.000Z,eli_#0534,iviangita#3204,for being around our Discord community and Tam hasn’t interacted with them yet,3,1,3,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1119,1320,621f79e243b89009366c9290,2021-09-26T22:00:00.000Z,ZER8🧠#9093,David (please DYOR...)#4116,for participating in today's twitter sync.  *Your contributions are very appreciated. 💛 *,5,3,1,3,Zeptimus#3359,Mettodo#7010,Parrachia#0450,Nuggan#5183,3,4
1120,1319,621f79e243b89009366c928f,2021-09-26T22:00:00.000Z,natesuits#4789,David (please DYOR...)#4116,for participating in today's twitter sync.  *Your contributions are very appreciated. 💛 *,5,5,1,3,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,3,4
1121,639,621f79e243b89009366c8f7f,2021-09-16T22:00:00.000Z,innov8tor3#3988,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,5,1,3,3,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,3,4
1122,1219,621f79e243b89009366c921c,2021-09-23T22:00:00.000Z,Mount Manu#3530,iviangita#3204,for introducing Benoit to parameters,3,3,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,3,4
1123,257,621f79e243b89009366c8ddd,2021-09-06T22:00:00.000Z,David (please DYOR...)#4116,Juankbell#7458,for the amazing commons swarm call that was done yesterday!,1,1,5,5,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,3,4
1124,641,621f79e243b89009366c8f81,2021-09-16T22:00:00.000Z,DaveW#9619,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,3,1,5,1,Mount Manu#3530,AmwFund#0979,teaci#6108,Usua◎ Silver#2618,2,4
1125,665,621f79e243b89009366c8f9a,2021-09-17T22:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for attending our last community call! 🤙🏻,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1126,1198,621f79e243b89009366c9207,2021-09-23T22:00:00.000Z,AmwFund#0979,iviangita#3204,for coming to the Stewards Council,1,1,5,5,PhilH#1102,Vyvy-vi#5040,Parrachia#0450,hanners717#2022,3,4
1127,1329,621f79e243b89009366c9299,2021-09-26T22:00:00.000Z,acidlazzer#5796,David (please DYOR...)#4116,for having eagle-eye super observing proof-read ability.,5,1,5,3,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,3,4
1128,667,621f79e243b89009366c8f9c,2021-09-17T22:00:00.000Z,Juankbell#7458,Mount Manu#3530,for attending our last community call! 🤙🏻,3,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1129,929,621f79e243b89009366c90f0,2021-09-20T22:00:00.000Z,Juankbell#7458,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,1,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1130,1265,621f79e243b89009366c924a,2021-09-23T22:00:00.000Z,Tam2140#9361,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1131,1263,621f79e243b89009366c9248,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",1,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1132,1262,621f79e243b89009366c9247,2021-09-23T22:00:00.000Z,Mount Manu#3530,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",1,1,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2,4
1133,96,621f79e243b89009366c8d31,2021-09-02T22:00:00.000Z,Tam2140#9361,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1134,121,621f79e243b89009366c8d55,2021-09-02T22:00:00.000Z,innov8tor3#3988,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,5,1,5,3,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,3,4
1135,1189,621f79e243b89009366c91fe,2021-09-23T22:00:00.000Z,Juankbell#7458,iviangita#3204,for coming to the Stewards Council,1,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1136,1254,621f79e243b89009366c923f,2021-09-23T22:00:00.000Z,Jolie_Ze#0295,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",5,1,1,1,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,2,4
1137,1258,621f79e243b89009366c9243,2021-09-23T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1138,1192,621f79e243b89009366c9201,2021-09-23T22:00:00.000Z,natesuits#4789,iviangita#3204,for coming to the Stewards Council,5,3,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1139,1193,621f79e243b89009366c9202,2021-09-23T22:00:00.000Z,jugaadbhatia#0949,iviangita#3204,for coming to the Stewards Council,5,1,3,5,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,hanners717#2022,3,4
1140,1194,621f79e243b89009366c9203,2021-09-23T22:00:00.000Z,nic#9212,iviangita#3204,for coming to the Stewards Council,5,1,5,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,3,4
1141,1195,621f79e243b89009366c9204,2021-09-23T22:00:00.000Z,Jolie_Ze#0295,iviangita#3204,for coming to the Stewards Council,5,1,1,1,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,2,4
1142,1196,621f79e243b89009366c9205,2021-09-23T22:00:00.000Z,santigs#9769,iviangita#3204,for coming to the Stewards Council,5,1,3,1,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,2,4
1143,600,621f79e243b89009366c8f42,2021-09-14T22:00:00.000Z,Benoît Kulesza#7976,eduardovegap#0422,for joiniing orientation call today! Looking forward to see you around!,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,2,4
1144,286,621f79e243b89009366c8dfa,2021-09-06T22:00:00.000Z,divine_comedian#5493,liviade#1387,for joining soft gov today and for all your great opinions and thoughts 💛,5,1,3,5,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,3,4
1145,258,621f79e243b89009366c8dde,2021-09-06T22:00:00.000Z,elessar.eth#7945,Juankbell#7458,for the amazing commons swarm call that was done yesterday!,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,2,4
1146,1379,621f79e243b89009366c92cb,2021-09-28T22:00:00.000Z,Jsimbouras#2339,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,5,1,1,5,Mount Manu#3530,AmwFund#0979,teaci#6108,hanners717#2022,3,4
1147,959,621f79e243b89009366c910e,2021-09-21T22:00:00.000Z,natesuits#4789,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1148,569,621f79e243b89009366c8f23,2021-09-13T22:00:00.000Z,David (please DYOR...)#4116,chuygarcia.eth#6692,for joining our Comms WG call <:TEC:835016327542210560>,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1149,958,621f79e243b89009366c910d,2021-09-21T22:00:00.000Z,Mount Manu#3530,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,1,1,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2,4
1150,880,621f79e243b89009366c9071,2021-09-18T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for _also_ joining the coordination onboarding call 💪🏻,5,3,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1151,677,621f79e243b89009366c8fa6,2021-09-17T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for attending our last community call! 🤙🏻,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1152,503,621f79e243b89009366c8edf,2021-09-09T22:00:00.000Z,innov8tor3#3988,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,5,1,1,3,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,2,4
1153,409,621f79e243b89009366c8e75,2021-09-09T22:00:00.000Z,liviade#1387,Mount Manu#3530,for coming back from vacation 🏖️,1,1,5,1,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,2,4
1154,571,621f79e243b89009366c8f25,2021-09-13T22:00:00.000Z,Juankbell#7458,chuygarcia.eth#6692,for joining our Comms WG call <:TEC:835016327542210560>,1,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1155,573,621f79e243b89009366c8f27,2021-09-13T22:00:00.000Z,natesuits#4789,chuygarcia.eth#6692,for joining our Comms WG call <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1156,674,621f79e243b89009366c8fa3,2021-09-17T22:00:00.000Z,Nuggan#5183,Mount Manu#3530,for attending our last community call! 🤙🏻,1,1,3,5,PhilH#1102,Vyvy-vi#5040,Maxwe11#7157,hanners717#2022,2,4
1157,1376,621f79e243b89009366c92c8,2021-09-28T22:00:00.000Z,Xinhui98#916,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,5,1,1,5,Mount Manu#3530,AmwFund#0979,teaci#6108,hanners717#2022,3,4
1158,574,621f79e243b89009366c8f28,2021-09-13T22:00:00.000Z,Mount Manu#3530,chuygarcia.eth#6692,for joining our Comms WG call <:TEC:835016327542210560>,1,1,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2,4
1159,333,621f79e243b89009366c8e29,2021-09-09T22:00:00.000Z,santigs#9769,Mount Manu#3530,for waking up really early to get to work ☕,5,5,3,1,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,3,4
1160,1367,621f79e243b89009366c92bf,2021-09-28T22:00:00.000Z,natesuits#4789,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1161,1409,621f79e243b89009366c92e9,2021-09-29T22:00:00.000Z,Danada#3389,chuygarcia.eth#6692,for their engagement as new members in the TEC,5,1,5,3,innov8tor3#3988,Vyvy-vi#5040,Parrachia#0450,Nuggan#5183,3,4
1162,1076,621f79e243b89009366c918d,2021-09-23T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for their contributions to the Comms WG,5,3,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,3,4
1163,1365,621f79e243b89009366c92bd,2021-09-28T22:00:00.000Z,jugaadbhatia#0949,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,5,1,1,5,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,hanners717#2022,3,4
1164,1364,621f79e243b89009366c92bc,2021-09-28T22:00:00.000Z,Juankbell#7458,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1165,960,621f79e243b89009366c910f,2021-09-21T22:00:00.000Z,Jolie_Ze#0295,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,5,1,1,1,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,divine_comedian#5493,2,4
1166,965,621f79e243b89009366c9114,2021-09-21T22:00:00.000Z,noturhandle#510,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,1,1,5,5,Zeptimus#3359,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
1167,966,621f79e243b89009366c9115,2021-09-21T22:00:00.000Z,nic#9212,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,5,1,1,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,2,4
1168,968,621f79e243b89009366c9117,2021-09-21T22:00:00.000Z,Ty Autonomous#3855,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,5,1,3,1,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,2,4
1169,1408,621f79e243b89009366c92e8,2021-09-29T22:00:00.000Z,Rohekbenitez#8753,chuygarcia.eth#6692,for their engagement as new members in the TEC,3,1,5,3,lee0007#8152,liviade#1387,Parrachia#0450,Nuggan#5183,3,4
1170,481,621f79e243b89009366c8ebd,2021-09-09T22:00:00.000Z,natesuits#4789,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1171,546,621f79e243b89009366c8f0c,2021-09-12T22:00:00.000Z,David (please DYOR...)#4116,acidlazzer#5796,for attending the Weekly Twitter Sync,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1172,483,621f79e243b89009366c8ebf,2021-09-09T22:00:00.000Z,santigs#9769,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,5,1,3,1,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,2,4
1173,484,621f79e243b89009366c8ec0,2021-09-09T22:00:00.000Z,Tam2140#9361,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1174,475,621f79e243b89009366c8eb7,2021-09-09T22:00:00.000Z,acidlazzer#5796,Mount Manu#3530,for attending our Community Call <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1175,34,621f79e243b89009366c8cf3,2021-09-01T22:00:00.000Z,David (please DYOR...)#4116,divine_comedian#5493,for jumping into the params call to learn more!,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1176,549,621f79e243b89009366c8f0f,2021-09-12T22:00:00.000Z,acidlazzer#5796,acidlazzer#5796,for attending the Weekly Twitter Sync,5,1,1,1,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1177,39,621f79e243b89009366c8cf8,2021-09-02T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for the forum post seeking the opinion of our community on the tone we will use on Twitter 🙌,5,3,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,3,4
1178,31,621f79e243b89009366c8cf0,2021-09-01T22:00:00.000Z,Tam2140#9361,divine_comedian#5493,for jumping into the params call to learn more!,1,3,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1179,30,621f79e243b89009366c8cef,2021-09-01T22:00:00.000Z,nic#9212,divine_comedian#5493,for jumping into the params call to learn more!,5,1,3,5,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,3,4
1180,42,621f79e243b89009366c8cfb,2021-09-02T22:00:00.000Z,acidlazzer#5796,iviangita#3204,for always being so prompt to the community calls,5,1,1,3,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1181,1025,621f79e243b89009366c915a,2021-09-23T22:00:00.000Z,santigs#9769,kristofer#1475,for joining the TEC Reward Systems dev call.,5,1,3,1,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Sha#6179,2,4
1182,497,621f79e243b89009366c8ed9,2021-09-09T22:00:00.000Z,"griff (💜, 💜)#8888",divine_comedian#5493,for their active participation in the AGAVE call,5,1,3,5,lee0007#8152,Vyvy-vi#5040,Maxwe11#7157,Sha#6179,3,4
1183,1393,621f79e243b89009366c92d9,2021-09-29T22:00:00.000Z,divine_comedian#5493,"griff (💜, 💜)#8888",for playing DJ for our Stewards Call,5,1,5,3,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,3,4
1184,502,621f79e243b89009366c8ede,2021-09-09T22:00:00.000Z,Ekeneodigwe#1502,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,5,1,5,1,innov8tor3#3988,AmwFund#0979,teaci#6108,divine_comedian#5493,3,4
1185,971,621f79e243b89009366c911a,2021-09-21T22:00:00.000Z,KenMan#2662,eduardovegap#0422,for joining the Onboarding Call! It was an amazing call! Looking forward to see y'all!,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,2,4
1186,1363,621f79e243b89009366c92bb,2021-09-28T22:00:00.000Z,David (please DYOR...)#4116,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1187,1366,621f79e243b89009366c92be,2021-09-28T22:00:00.000Z,Tam2140#9361,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1188,290,621f79e243b89009366c8dfe,2021-09-06T22:00:00.000Z,natesuits#4789,liviade#1387,for joining soft gov today and for all your great opinions and thoughts 💛,5,3,1,3,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,3,4
1189,925,621f79e243b89009366c90ec,2021-09-20T22:00:00.000Z,Tam2140#9361,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,1,1,5,1,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Sha#6179,2,4
1190,923,621f79e243b89009366c90ea,2021-09-20T22:00:00.000Z,Mount Manu#3530,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,1,1,1,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2,4
1191,85,621f79e243b89009366c8d26,2021-09-02T22:00:00.000Z,acidlazzer#5796,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",5,1,1,1,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1192,292,621f79e243b89009366c8e00,2021-09-06T22:00:00.000Z,ALOYSIOUS#3049,liviade#1387,for joining soft gov today and for all your great opinions and thoughts 💛,1,1,5,3,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,2,4
1193,1361,621f79e243b89009366c92b9,2021-09-28T22:00:00.000Z,acidlazzer#5796,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,enti#1546,bends#3537,Sha#6179,2,4
1194,288,621f79e243b89009366c8dfc,2021-09-06T22:00:00.000Z,mateodaza#3156,liviade#1387,for joining soft gov today and for all your great opinions and thoughts 💛,3,1,5,3,PhilH#1102,enti#1546,acidlazzer#5796,Nuggan#5183,3,4
1195,587,621f79e243b89009366c8f35,2021-09-13T22:00:00.000Z,Mount Manu#3530,Zeptimus#3359,for joining the AGAVE debate and share they thoughts,5,1,5,5,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,4,4
1196,855,621f79e243b89009366c9058,2021-09-18T22:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for being consistent with their support of TEC and always showing up to build and develop our community 🎖️ <:TEC_green:835409757183279134> 📈,5,1,5,1,Zeptimus#3359,enti#1546,Parrachia#0450,divine_comedian#5493,3,4
1197,935,621f79e243b89009366c90f6,2021-09-20T22:00:00.000Z,egazf#2082,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,5,1,1,5,Mount Manu#3530,AmwFund#0979,teaci#6108,hanners717#2022,3,4
1198,852,621f79e243b89009366c9055,2021-09-18T22:00:00.000Z,mateodaza#3156,Mount Manu#3530,for being consistent with their support of TEC and always showing up to build and develop our community 🎖️ <:TEC_green:835409757183279134> 📈,5,1,5,3,PhilH#1102,enti#1546,acidlazzer#5796,Nuggan#5183,3,4
1199,931,621f79e243b89009366c90f2,2021-09-20T22:00:00.000Z,metaverde#2503,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,1,1,5,5,PhilH#1102,enti#1546,acidlazzer#5796,hanners717#2022,3,4
1200,922,621f79e243b89009366c90e9,2021-09-20T22:00:00.000Z,natesuits#4789,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,5,1,1,1,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2,4
1201,275,621f79e243b89009366c8def,2021-09-06T22:00:00.000Z,ALOYSIOUS#3049,Juankbell#7458,for their interest and research on the Gravity processes,1,5,5,3,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,3,4
1202,671,621f79e243b89009366c8fa0,2021-09-17T22:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for attending our last community call! 🤙🏻,1,1,3,5,innov8tor3#3988,liviade#1387,Maxwe11#7157,hanners717#2022,2,4
1203,1125,621f79e243b89009366c91be,2021-09-23T22:00:00.000Z,Suga#8514,iviangita#3204,for posting the Ostrom International Day announcement just seconds before David did,3,1,5,3,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,3,4
1204,926,621f79e243b89009366c90ed,2021-09-20T22:00:00.000Z,David (please DYOR...)#4116,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,1,1,5,1,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,2,4
1205,88,621f79e243b89009366c8d29,2021-09-02T22:00:00.000Z,Juankbell#7458,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",1,1,5,5,innov8tor3#3988,liviade#1387,acidlazzer#5796,hanners717#2022,3,4
